INFO: STARTING!
INFO: Log parameter values verbosely: [0]
INFO: Min num runs: [10]
INFO: Num threads: [1]
INFO: Graph: [/home/jovyan/tflite_models/ResNet101.tflite]
INFO: Signature to run: []
INFO: Enable op profiling: [1]
INFO: #threads used for CPU inference: [1]
INFO: Loaded model /home/jovyan/tflite_models/ResNet101.tflite
INFO: The input model file size (MB): 178.055
INFO: Initialized session in 437.167ms.
INFO: Running benchmark for at least 1 iterations and at least 0.5 seconds but terminate if exceeding 150 seconds.
INFO: count=2 first=497252 curr=498903 min=497252 max=498903 avg=498078 std=825 p5=497252 median=498903 p95=498903

INFO: Running benchmark for at least 10 iterations and at least 1 seconds but terminate if exceeding 150 seconds.
INFO: count=10 first=493102 curr=493819 min=493102 max=496471 avg=494777 std=1047 p5=493102 median=494426 p95=496471

INFO: Inference timings in us: Init: 437167, First inference: 497252, Warmup (avg): 498078, Inference (avg): 494777
INFO: Note: as the benchmark tool itself affects memory footprint, the following is only APPROXIMATE to the actual memory footprint of the model at runtime. Take the information at your discretion.
INFO: Memory footprint delta from the start of the tool (MB): init=417.855 overall=419.23
INFO: Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	          Fully Connected (NC, F32) GEMM	    3.189	    3.183	  0.643%	 99.846%	     0.000	        1	Delegate/Fully Connected (NC, F32) GEMM:169
	                 Binary Elementwise (ND)	    0.071	    0.065	  0.013%	 99.859%	     0.000	        1	Delegate/Binary Elementwise (ND):170
	                  Unary Elementwise (NC)	    0.029	    0.027	  0.006%	 99.865%	     0.000	        1	Delegate/Unary Elementwise (NC):171
	                          Mean (ND) Mean	    0.045	    0.044	  0.009%	 99.874%	     0.000	        1	Delegate/Mean (ND) Mean:172
	          Fully Connected (NC, F32) GEMM	    0.615	    0.621	  0.126%	 99.999%	     0.000	        1	Delegate/Fully Connected (NC, F32) GEMM:173
	                       Softmax (NC, F32)	    0.003	    0.004	  0.001%	100.000%	     0.000	        1	Delegate/Softmax (NC, F32):174

============================== Top by Computation Time ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	           Convolution (NHWC, F32) IGEMM	   10.525	   10.517	  2.126%	  2.126%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:0
	           Convolution (NHWC, F32) IGEMM	    7.981	    7.999	  1.617%	  3.744%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:158
	           Convolution (NHWC, F32) IGEMM	    7.982	    7.995	  1.616%	  5.360%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:163
	           Convolution (NHWC, F32) IGEMM	    7.981	    7.977	  1.613%	  6.973%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:168
	           Convolution (NHWC, F32) IGEMM	    7.802	    7.815	  1.580%	  8.553%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:156
	           Convolution (NHWC, F32) IGEMM	    7.721	    7.706	  1.558%	 10.111%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:47
	           Convolution (NHWC, F32) IGEMM	    7.464	    7.593	  1.535%	 11.646%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:62
	           Convolution (NHWC, F32) IGEMM	    7.544	    7.591	  1.535%	 13.181%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:92
	           Convolution (NHWC, F32) IGEMM	    7.570	    7.588	  1.534%	 14.715%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:57
	           Convolution (NHWC, F32) IGEMM	    7.586	    7.586	  1.534%	 16.249%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:82

Number of nodes executed: 175
============================== Summary by node type ==============================
	                             [Node type]	  [count]	  [avg ms]	    [avg %]	    [cdf %]	  [mem KB]	[times called]
	           Convolution (NHWC, F32) IGEMM	       40	   279.035	    56.424%	    56.424%	     0.000	       40
	          Fully Connected (NC, F32) GEMM	       65	   190.371	    38.495%	    94.920%	     0.000	       65
	                 Binary Elementwise (ND)	       33	    17.564	     3.552%	    98.471%	     0.000	       33
	                  Unary Elementwise (NC)	       33	     4.500	     0.910%	    99.381%	     0.000	       33
	                  Constant Pad (ND, X32)	        1	     2.113	     0.427%	    99.809%	     0.000	        1
	                 Max Pooling (NHWC, F32)	        1	     0.900	     0.182%	    99.991%	     0.000	        1
	                          Mean (ND) Mean	        1	     0.043	     0.009%	    99.999%	     0.000	        1
	                       Softmax (NC, F32)	        1	     0.003	     0.001%	   100.000%	     0.000	        1

Timings (microseconds): count=10 first=492919 curr=493652 min=492919 max=496307 avg=494609 std=1049
Memory (bytes): count=0
175 nodes observed



