INFO: STARTING!
INFO: Log parameter values verbosely: [0]
INFO: Min num runs: [10]
INFO: Num threads: [1]
INFO: Graph: [/home/cc/tflite_models/ResNet101.tflite]
INFO: Signature to run: []
INFO: Enable op profiling: [1]
INFO: #threads used for CPU inference: [1]
INFO: Loaded model /home/cc/tflite_models/ResNet101.tflite
INFO: The input model file size (MB): 178.055
INFO: Initialized session in 288.881ms.
INFO: Running benchmark for at least 1 iterations and at least 0.5 seconds but terminate if exceeding 150 seconds.
INFO: count=4 first=163141 curr=163640 min=163141 max=163848 avg=163596 std=272 p5=163141 median=163755 p95=163848

INFO: Running benchmark for at least 10 iterations and at least 1 seconds but terminate if exceeding 150 seconds.
INFO: count=10 first=163720 curr=164525 min=163686 max=164625 avg=163995 std=321 p5=163686 median=163852 p95=164625

INFO: Inference timings in us: Init: 288881, First inference: 163141, Warmup (avg): 163596, Inference (avg): 163995
INFO: Note: as the benchmark tool itself affects memory footprint, the following is only APPROXIMATE to the actual memory footprint of the model at runtime. Take the information at your discretion.
INFO: Memory footprint delta from the start of the tool (MB): init=418.836 overall=419.922
INFO: Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	            Convolution (NHWC, F32) GEMM	    1.504	    1.515	  0.925%	 99.566%	     0.000	        1	Delegate/Convolution (NHWC, F32) GEMM:169
	                 Binary Elementwise (ND)	    0.045	    0.045	  0.027%	 99.593%	     0.000	        1	Delegate/Binary Elementwise (ND):170
	                  Unary Elementwise (NC)	    0.006	    0.006	  0.004%	 99.597%	     0.000	        1	Delegate/Unary Elementwise (NC):171
	                          Mean (ND) Mean	    0.004	    0.005	  0.003%	 99.600%	     0.000	        1	Delegate/Mean (ND) Mean:172
	          Fully Connected (NC, F32) GEMM	    0.655	    0.654	  0.399%	 99.999%	     0.000	        1	Delegate/Fully Connected (NC, F32) GEMM:173
	                       Softmax (NC, F32)	    0.002	    0.002	  0.001%	100.000%	     0.000	        1	Delegate/Softmax (NC, F32):174

============================== Top by Computation Time ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	           Convolution (NHWC, F32) IGEMM	    3.683	    3.681	  2.247%	  2.247%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:158
	           Convolution (NHWC, F32) IGEMM	    3.560	    3.565	  2.176%	  4.422%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:163
	           Convolution (NHWC, F32) IGEMM	    3.547	    3.536	  2.158%	  6.580%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:168
	           Convolution (NHWC, F32) IGEMM	    3.182	    3.176	  1.938%	  8.519%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:156
	           Convolution (NHWC, F32) IGEMM	    2.763	    2.762	  1.686%	 10.205%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:42
	           Convolution (NHWC, F32) IGEMM	    2.751	    2.755	  1.681%	 11.886%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:52
	           Convolution (NHWC, F32) IGEMM	    2.748	    2.753	  1.680%	 13.566%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:97
	           Convolution (NHWC, F32) IGEMM	    2.761	    2.752	  1.680%	 15.246%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:57
	           Convolution (NHWC, F32) IGEMM	    2.754	    2.751	  1.679%	 16.925%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:47
	           Convolution (NHWC, F32) IGEMM	    2.759	    2.749	  1.678%	 18.603%	     0.000	        1	Delegate/Convolution (NHWC, F32) IGEMM:107

Number of nodes executed: 175
============================== Summary by node type ==============================
	                             [Node type]	  [count]	  [avg ms]	    [avg %]	    [cdf %]	  [mem KB]	[times called]
	           Convolution (NHWC, F32) IGEMM	       40	    97.742	    59.685%	    59.685%	     0.000	       40
	            Convolution (NHWC, F32) GEMM	       64	    57.360	    35.026%	    94.711%	     0.000	       64
	                  Unary Elementwise (NC)	       33	     3.977	     2.429%	    97.140%	     0.000	       33
	                 Binary Elementwise (ND)	       33	     3.240	     1.978%	    99.118%	     0.000	       33
	          Fully Connected (NC, F32) GEMM	        1	     0.653	     0.399%	    99.517%	     0.000	        1
	                  Constant Pad (ND, X32)	        1	     0.543	     0.332%	    99.849%	     0.000	        1
	                 Max Pooling (NHWC, F32)	        1	     0.242	     0.148%	    99.996%	     0.000	        1
	                          Mean (ND) Mean	        1	     0.005	     0.003%	    99.999%	     0.000	        1
	                       Softmax (NC, F32)	        1	     0.001	     0.001%	   100.000%	     0.000	        1

Timings (microseconds): count=10 first=163558 curr=164374 min=163540 max=164477 avg=163845 std=321
Memory (bytes): count=0
175 nodes observed



